rubrik_id (englischer Name);rubrikname (deutscher Name);pfad
2345;Vertikutierer (Landwirtschaft);Landmaschinen / Bodenbearbeitungsgeräte / Vertikutierer (Landwirtschaft)
2351;Zinkenrotoren;Landmaschinen / Bodenbearbeitungsgeräte / Zinkenrotoren
76;Drescher;Landmaschinen / Drescher
2273;Düngerstreuer & Kalkstreuer;Landmaschinen / Düngerstreuer & Kalkstreuer
2282;Einzelkornsägeräte;Landmaschinen / Einzelkornsägeräte
77;Erntemaschinen;Landmaschinen / Erntemaschinen
94;Ersatzteile & Zubehör für Landmaschinen;Landmaschinen / Ersatzteile & Zubehör für Landmaschinen
2285;Forstfahrzeuge;Landmaschinen / Forstfahrzeuge
79;Forstwirtschaft;Landmaschinen / Forstwirtschaft
80;Frontlader;Landmaschinen / Frontlader
81;Futtertechnik & Fütterungstechnik;Landmaschinen / Futtertechnik & Fütterungstechnik
706;Fördertechnik & Lagertechnik;Landmaschinen / Fördertechnik & Lagertechnik
785;Gemüsetechnik & Maschinen für Gemüsebau;Landmaschinen / Gemüsetechnik & Maschinen für Gemüsebau
786;Getreidelagertechnik;Landmaschinen / Getreidelagertechnik
87;Ballenpressen (Landwirtschaft);Landmaschinen / Grünlandtechnik / Ballenpressen (Landwirtschaft)
2270;Ballenwickelgeräte;Landmaschinen / Grünlandtechnik / Ballenwickelgeräte
784;Feldhäcksler;Landmaschinen / Grünlandtechnik / Feldhäcksler
694;Heumaschinen, Heuwender & Wiesengeräte;Landmaschinen / Grünlandtechnik / Heumaschinen, Heuwender & Wiesengeräte
2306;Ladewagen;Landmaschinen / Grünlandtechnik / Ladewagen
2456;Mähwerke;Landmaschinen / Grünlandtechnik / Mähwerke
2330;Silagetechnik;Landmaschinen / Grünlandtechnik / Silagetechnik
787;Sonstige Grünlandtechnik;Landmaschinen / Grünlandtechnik / Sonstige Grünlandtechnik
2342;Trockner (Landwirtschaft);Landmaschinen / Grünlandtechnik / Trockner (Landwirtschaft)
2461;Wiesenwalzen;Landmaschinen / Grünlandtechnik / Wiesenwalzen
82;Gülletechnik & Dungstreuer;Landmaschinen / Gülletechnik & Dungstreuer
2294;Heckenscheren;Landmaschinen / Heckenscheren
795;Historische Landmaschinen & Oldtimer;Landmaschinen / Historische Landmaschinen & Oldtimer
2300;Hofschlepper;Landmaschinen / Hofschlepper
789;Hopfentechnik;Landmaschinen / Hopfentechnik
78;Häcksler;Landmaschinen / Häcksler
790;Kartoffeltechnik;Landmaschinen / Kartoffeltechnik
83;Ladetechnik;Landmaschinen / Ladetechnik
2315;Mulcher;Landmaschinen / Mulcher
84;Mähdrescher;Landmaschinen / Mähdrescher
794;Obstbau- & Weinbautechnik;Landmaschinen / Obstbau- & Weinbautechnik
85;Pflanzenschutzmaschinen & Düngemaschinen;Landmaschinen / Pflanzenschutzmaschinen & Düngemaschinen
86;Pflegetechnik;Landmaschinen / Pflegetechnik
792;Reifen, Räder & Felgen für Landmaschinen;Landmaschinen / Reifen, Räder & Felgen für Landmaschinen
793;Rübentechnik;Landmaschinen / Rübentechnik
89;Schneidwerke;Landmaschinen / Schneidwerke
90;Sichelmäher;Landmaschinen / Sichelmäher
2333;Silo (Landwirtschaft);Landmaschinen / Silo (Landwirtschaft)
660;Sonstige Landmaschinen;Landmaschinen / Sonstige Landmaschinen
767;Sprühgeräte;Landmaschinen / Sprühgeräte
2336;Stalldungstreuer & Miststreuer;Landmaschinen / Stalldungstreuer & Miststreuer
2267;Aufstallung;Landmaschinen / Stalleinrichtung & Hoftechnik / Aufstallung
2297;Heizgeräte (Landwirtschaft);Landmaschinen / Stalleinrichtung & Hoftechnik / Heizgeräte (Landwirtschaft)
788;Hoftechnik;Landmaschinen / Stalleinrichtung & Hoftechnik / Hoftechnik
2312;Melktechnik & Kühltechnik;Landmaschinen / Stalleinrichtung & Hoftechnik / Melktechnik & Kühltechnik
2411;Mühlen & Mischer (Landwirtschaft);Landmaschinen / Stalleinrichtung & Hoftechnik / Mühlen & Mischer (Landwirtschaft)
2324;Reinigungsgeräte (Landwirtschaft);Landmaschinen / Stalleinrichtung & Hoftechnik / Reinigungsgeräte (Landwirtschaft)
91;Sonstige Stalleinrichtung & Hoftechnik;Landmaschinen / Stalleinrichtung & Hoftechnik / Sonstige Stalleinrichtung & Hoftechnik
2309;Stallanlagen & Lüftungsanlagen;Landmaschinen / Stalleinrichtung & Hoftechnik / Stallanlagen & Lüftungsanlagen
2348;Waagen & Wiegeeinrichtungen (Landwirtschaft);Landmaschinen / Stalleinrichtung & Hoftechnik / Waagen & Wiegeeinrichtungen (Landwirtschaft)
88;Sämaschinen & Pflanzmaschinen;Landmaschinen / Sämaschinen & Pflanzmaschinen
92;Traktoren & Schlepper (Landwirtschaft);Landmaschinen / Traktoren & Schlepper (Landwirtschaft)
93;Transportgeräte & Anhänger;Landmaschinen / Transportgeräte & Anhänger
719;Anschlagmaschinen;Lebensmitteltechnik / Anschlagmaschinen
301;Brauereianlagen;Lebensmitteltechnik / Brauereianlagen
988;Abwieger;Lebensmitteltechnik / Bäckereimaschinen / Abwieger
989;Anschlagmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Anschlagmaschinen
990;Ausrollmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Ausrollmaschinen
1000;Backöfen;Lebensmitteltechnik / Bäckereimaschinen / Backöfen
991;Blitzkneter;Lebensmitteltechnik / Bäckereimaschinen / Blitzkneter
1201;Brotanlagen;Lebensmitteltechnik / Bäckereimaschinen / Brotanlagen
992;Brötchenanlagen;Lebensmitteltechnik / Bäckereimaschinen / Brötchenanlagen
993;Doppeltkonuskneter;Lebensmitteltechnik / Bäckereimaschinen / Doppeltkonuskneter
1592;Feingebäcklinien;Lebensmitteltechnik / Bäckereimaschinen / Feingebäcklinien
994;Fettbackgeräte;Lebensmitteltechnik / Bäckereimaschinen / Fettbackgeräte
995;Füll- & Formmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Füll- & Formmaschinen
996;Gabelkneter;Lebensmitteltechnik / Bäckereimaschinen / Gabelkneter
2091;Hebekipper;Lebensmitteltechnik / Bäckereimaschinen / Hebekipper
998;Hubkneter;Lebensmitteltechnik / Bäckereimaschinen / Hubkneter
997;Hörnchenwickelmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Hörnchenwickelmaschinen
999;Kopfmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Kopfmaschinen
1588;Mühlen;Lebensmitteltechnik / Bäckereimaschinen / Mühlen
1001;Planetenrührmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Planetenrührmaschinen
1589;Restbrotzerkleinerer;Lebensmitteltechnik / Bäckereimaschinen / Restbrotzerkleinerer
1002;Rundwirker & Langwirkmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Rundwirker & Langwirkmaschinen
1590;Sauerteiganlagen;Lebensmitteltechnik / Bäckereimaschinen / Sauerteiganlagen
1003;Schneidemaschinen;Lebensmitteltechnik / Bäckereimaschinen / Schneidemaschinen
1004;Schneidetische;Lebensmitteltechnik / Bäckereimaschinen / Schneidetische
1206;Sonstige;Lebensmitteltechnik / Bäckereimaschinen / Sonstige
1011;Sonstige Bäckereimaschinen;Lebensmitteltechnik / Bäckereimaschinen / Sonstige Bäckereimaschinen
1005;Spiralkneter;Lebensmitteltechnik / Bäckereimaschinen / Spiralkneter
1006;Teigauspressmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Teigauspressmaschinen
1007;Teigausrollmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Teigausrollmaschinen
1008;Teigteiler & Wirkmaschinen;Lebensmitteltechnik / Bäckereimaschinen / Teigteiler & Wirkmaschinen
1009;Wendelkneter;Lebensmitteltechnik / Bäckereimaschinen / Wendelkneter
1010;Zubehör & Ersatzteile für Bäckereimaschinen;Lebensmitteltechnik / Bäckereimaschinen / Zubehör & Ersatzteile für Bäckereimaschinen
302;Dekanter;Lebensmitteltechnik / Dekanter
303;Eismaschinen;Lebensmitteltechnik / Eismaschinen
304;Fettherstellung & Verarbeitung;Lebensmitteltechnik / Fettherstellung & Verarbeitung
305;Filter (Lebensmitteltechnik);Lebensmitteltechnik / Filter (Lebensmitteltechnik)
306;Fischverarbeitungsmaschinen;Lebensmitteltechnik / Fischverarbeitungsmaschinen
307;Fleischverarbeitungsmaschinen;Lebensmitteltechnik / Fleischverarbeitungsmaschinen
308;Gastronomiemaschinen & -Geräte;Lebensmitteltechnik / Gastronomiemaschinen & -Geräte
311;Getreideverarbeitung;Lebensmitteltechnik / Getreideverarbeitung
309;Getränkeautomaten;Lebensmitteltechnik / Getränkeautomaten
310;Getränkemaschinen;Lebensmitteltechnik / Getränkemaschinen
312;Kaffee-, Tee- & Tabakmaschinen;Lebensmitteltechnik / Kaffee-, Tee- & Tabakmaschinen
313;Kartoffelchipsherstellungsmaschinen;Lebensmitteltechnik / Kartoffelchipsherstellungsmaschinen
314;Kochkessel;Lebensmitteltechnik / Kochkessel
315;Küchentechnik;Lebensmitteltechnik / Küchentechnik
316;Kühlanlagen für Lebensmittel;Lebensmitteltechnik / Kühlanlagen für Lebensmittel
317;Labortechnik für Lebensmittel;Lebensmitteltechnik / Labortechnik für Lebensmittel
318;Lagerung & Handhabung von Lebensmitteln;Lebensmitteltechnik / Lagerung & Handhabung von Lebensmitteln
319;Maschinen für Feinkost;Lebensmitteltechnik / Maschinen für Feinkost
720;Mengenmaschinen;Lebensmitteltechnik / Mengenmaschinen
320;Milch & Milchprodukte;Lebensmitteltechnik / Milch & Milchprodukte
321;Mischanlagen für Lebensmittel;Lebensmitteltechnik / Mischanlagen für Lebensmittel
323;Molkereianlagen;Lebensmitteltechnik / Molkereianlagen
322;Mühlen für Lebensmittel;Lebensmitteltechnik / Mühlen für Lebensmittel
324;Obstverarbeitung & Gemüseverarbeitung;Lebensmitteltechnik / Obstverarbeitung & Gemüseverarbeitung
327;Pastamaschinen;Lebensmitteltechnik / Pastamaschinen
326;Popcornmaschinen;Lebensmitteltechnik / Popcornmaschinen
328;Pulverherstellung & Verarbeitung;Lebensmitteltechnik / Pulverherstellung & Verarbeitung
2082;Pumpen (Lebensmitteltechnik);Lebensmitteltechnik / Pumpen (Lebensmitteltechnik)
329;Reinigungstechnik;Lebensmitteltechnik / Reinigungstechnik
653;Räucheranlagen;Lebensmitteltechnik / Räucheranlagen
330;Separatoren für Lebensmittel;Lebensmitteltechnik / Separatoren für Lebensmittel
331;Siebanlagen für Lebensmittel;Lebensmitteltechnik / Siebanlagen für Lebensmittel
665;Sonstige Lebensmitteltechnik;Lebensmitteltechnik / Sonstige Lebensmitteltechnik
332;Süßwarenmaschinen;Lebensmitteltechnik / Süßwarenmaschinen
333;Trockner für Lebensmittel;Lebensmitteltechnik / Trockner für Lebensmittel
334;Verpackungsmaschinen;Lebensmitteltechnik / Verpackungsmaschinen
335;Waagen (Lebensmittel);Lebensmitteltechnik / Waagen (Lebensmittel)
336;Zuckerindustrieanlagen;Lebensmitteltechnik / Zuckerindustrieanlagen
325;Ölherstellung;Lebensmitteltechnik / Ölherstellung
337;Beatmungstechnik;Medizintechnik / Beatmungstechnik
351;Bildgebende Systeme;Medizintechnik / Bildgebende Systeme
338;Diagnosegeräte;Medizintechnik / Diagnosegeräte
652;Dialysetechnik;Medizintechnik / Dialysetechnik
339;Elektromedizinische Geräte;Medizintechnik / Elektromedizinische Geräte
340;Krankenhauseinrichtungen;Medizintechnik / Krankenhauseinrichtungen
341;Labortechnik;Medizintechnik / Labortechnik
342;Laser;Medizintechnik / Laser
343;Nuklearmedizinische Geräte;Medizintechnik / Nuklearmedizinische Geräte
344;Operationseinrichtungen;Medizintechnik / Operationseinrichtungen
345;Pumpen;Medizintechnik / Pumpen
346;Sehtestgeräte;Medizintechnik / Sehtestgeräte
667;Sonstige Medizintechnik;Medizintechnik / Sonstige Medizintechnik
348;Ultraschallgeräte;Medizintechnik / Ultraschallgeräte
349;Verbrauchsmaterial;Medizintechnik / Verbrauchsmaterial
350;Zahnmedizin;Medizintechnik / Zahnmedizin
347;Überwachungsgeräte;Medizintechnik / Überwachungsgeräte
401;Auswuchtmaschinen;Messtechnik & Prüftechnik / Auswuchtmaschinen
402;Koordinatenmessmaschinen;Messtechnik & Prüftechnik / Koordinatenmessmaschinen
403;Kraftmessgeräte;Messtechnik & Prüftechnik / Kraftmessgeräte
404;Messsysteme;Messtechnik & Prüftechnik / Messsysteme
405;Motorprüfstände;Messtechnik & Prüftechnik / Motorprüfstände
406;Prüftische;Messtechnik & Prüftechnik / Prüftische
689;Sonstige Messtechnik & Prüftechnik;Messtechnik & Prüftechnik / Sonstige Messtechnik & Prüftechnik
407;Werkstoffprüfung;Messtechnik & Prüftechnik / Werkstoffprüfung
2419;3D Metall-Drucker;Metallbearbeitungsmaschinen & Werkzeugmaschinen / 3D Metall-Drucker
1287;Bearbeitungszentren horizontal 0-399mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (horizontal) / Bearbeitungszentren horizontal 0-399mm x-Weg
1456;Bearbeitungszentren horizontal 1000-1199mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (horizontal) / Bearbeitungszentren horizontal 1000-1199mm x-Weg
1288;Bearbeitungszentren horizontal 400-599mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (horizontal) / Bearbeitungszentren horizontal 400-599mm x-Weg
1455;Bearbeitungszentren horizontal 600-799mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (horizontal) / Bearbeitungszentren horizontal 600-799mm x-Weg
1454;Bearbeitungszentren horizontal 800-999mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (horizontal) / Bearbeitungszentren horizontal 800-999mm x-Weg
1289;Bearbeitungszentren horizontal ab 1200mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (horizontal) / Bearbeitungszentren horizontal ab 1200mm x-Weg
1290;Sonstige horizontale Bearbeitungszentren;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (horizontal) / Sonstige horizontale Bearbeitungszentren
1291;Zubehör & Ersatzteile für Bearbeitungszentren (horizontal);Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (horizontal) / Zubehör & Ersatzteile für Bearbeitungszentren (horizontal)
1457;Bearbeitungszentren universal 0-599mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (universal) / Bearbeitungszentren universal 0-599mm x-Weg
1458;Bearbeitungszentren universal 600-699mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (universal) / Bearbeitungszentren universal 600-699mm x-Weg
1459;Bearbeitungszentren universal 700-799mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (universal) / Bearbeitungszentren universal 700-799mm x-Weg
1460;Bearbeitungszentren universal 800-999mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (universal) / Bearbeitungszentren universal 800-999mm x-Weg
1463;Bearbeitungszentren universal ab 1000mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (universal) / Bearbeitungszentren universal ab 1000mm x-Weg
1461;Sonstige universale Bearbeitungszentren;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (universal) / Sonstige universale Bearbeitungszentren
1462;Zubehör & Ersatzteile für Bearbeitungszentren (universal);Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (universal) / Zubehör & Ersatzteile für Bearbeitungszentren (universal)
1280;Bearbeitungszentren vertikal 0-399mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Bearbeitungszentren vertikal 0-399mm x-Weg
1283;Bearbeitungszentren vertikal 1000-1199mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Bearbeitungszentren vertikal 1000-1199mm x-Weg
1452;Bearbeitungszentren vertikal 1200-1699mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Bearbeitungszentren vertikal 1200-1699mm x-Weg
1281;Bearbeitungszentren vertikal 400-599mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Bearbeitungszentren vertikal 400-599mm x-Weg
1450;Bearbeitungszentren vertikal 600-699mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Bearbeitungszentren vertikal 600-699mm x-Weg
1451;Bearbeitungszentren vertikal 700-799mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Bearbeitungszentren vertikal 700-799mm x-Weg
1282;Bearbeitungszentren vertikal 800-999mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Bearbeitungszentren vertikal 800-999mm x-Weg
1453;Bearbeitungszentren vertikal ab 1700mm x-Weg;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Bearbeitungszentren vertikal ab 1700mm x-Weg
1284;Sonstige vertikale Bearbeitungszentren;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Sonstige vertikale Bearbeitungszentren
1285;Zubehör & Ersatzteile für Bearbeitungszentren (vertikal);Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bearbeitungszentren (vertikal) / Zubehör & Ersatzteile für Bearbeitungszentren (vertikal)
742;Bedienungsanleitungen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Bedienungsanleitungen
1024;Abfallscheren;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Abfallscheren
1295;Abkantpressen 0-49t Druck;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Abkantpressen 0-49t Druck
1296;Abkantpressen 100-119t Druck;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Abkantpressen 100-119t Druck
1464;Abkantpressen 120-149t Druck;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Abkantpressen 120-149t Druck
1465;Abkantpressen 150-199t Druck;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Abkantpressen 150-199t Druck
1297;Abkantpressen 200-299t Druck;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Abkantpressen 200-299t Druck
1466;Abkantpressen 50-74t Druck;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Abkantpressen 50-74t Druck
1467;Abkantpressen 75-99t Druck;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Abkantpressen 75-99t Druck
1946;Abkantpressen ab 300t Druck;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Abkantpressen ab 300t Druck
1953;Ausklinkmaschinen mit festem Winkel bis 4mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Ausklinkmaschinen mit festem Winkel bis 4mm
1954;Ausklinkmaschinen mit festem Winkel über 4mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Ausklinkmaschinen mit festem Winkel über 4mm
1955;Ausklinkmaschinen mit verstellbarem Winkel bis 4mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Ausklinkmaschinen mit verstellbarem Winkel bis 4mm
1956;Ausklinkmaschinen mit verstellbarem Winkel über 4mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Ausklinkmaschinen mit verstellbarem Winkel über 4mm
1028;Bandanlagen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Bandanlagen
1029;Bandrichtmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Bandrichtmaschinen
1376;Behälterdrehvorrichtungen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Behälterdrehvorrichtungen
1030;Betonstahlbiegemaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Betonstahlbiegemaschinen
1957;Biegemaschinen horizontal 0-25t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Biegemaschinen horizontal 0-25t
1958;Biegemaschinen horizontal 26-39t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Biegemaschinen horizontal 26-39t
1959;Biegemaschinen horizontal ab 40t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Biegemaschinen horizontal ab 40t
1032;Blechbearbeitungszentren;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Blechbearbeitung / Blechbearbeitungszentren
